,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max_x,UVI Max Time,Cloud Amount,degree,UVI Max_y,station,Lng,Lat
29,2017-01-30,,1013.8,1017.2,,,,,20.5,,,,,15.1,72,,,2.0,350,,,,0.0,,,,,,8.1,73.6,15.47,9.0,4.0,6,,4.8,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
30,2017-01-31,,1015.1,1018.5,,,,,18.2,,,,,12.9,71,,,2.1,360,,,,0.0,,,,,,3.4,30.9,11.52,15.8,2.5,5,,7.2,0.0,5,燕巢倉庫光電,120.3860691,22.7748283
31,2017-02-01,,1016.3,1019.7,,,,,19.3,,,,,13.8,71,,,2.4,360,,,,0.0,,,,,,0.2,1.8,9.3,18.8,3.0,4,,8.8,0.0,5,燕巢倉庫光電,120.3860691,22.7748283
32,2017-02-02,,1017.4,1020.8,,,,,17.8,,,,,11.8,68,,,2.3,360,,,,0.0,,,,,,1.1,10.0,9.25,17.2,1.6,5,,8.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
33,2017-02-03,,1015.8,1019.2,,,,,18.7,,,,,13.6,73,,,1.6,10,,,,0.0,,,,,,8.3,75.0,15.31,7.7,2.6,6,,5.8,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
34,2017-02-04,,1012.1,1015.5,,,,,19.3,,,,,15.5,79,,,1.4,20,,,,0.0,,,,,,0.7,6.3,7.13,5.7,1.3,4,,9.7,0.0,4,燕巢倉庫光電,120.3860691,22.7748283
35,2017-02-05,,1009.2,1012.6,,,,,19.3,,,,,15.4,79,,,2.0,360,,,,0.0,,,,,,0.6,5.4,8.01,6.0,1.8,3,,9.5,0.0,5,燕巢倉庫光電,120.3860691,22.7748283
36,2017-02-06,,1010.8,1014.2,,,,,19.2,,,,,13.6,71,,,2.0,360,,,,0.0,,,,,,8.2,73.7,14.64,6.3,3.0,5,,3.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
37,2017-02-07,,1012.6,1016.0,,,,,18.5,,,,,12.4,68,,,1.1,340,,,,0.0,,,,,,4.4,39.5,11.41,7.2,1.6,4,,3.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
38,2017-02-08,,1012.1,1015.5,,,,,19.2,,,,,13.8,72,,,2.0,350,,,,0.0,,,,,,7.2,64.5,14.6,9.7,4.2,5,,5.7,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
39,2017-02-09,,1014.0,1017.5,,,,,14.4,,,,,7.9,65,,,4.8,360,,,,0.0,,,,,,0.6,5.4,8.35,18.3,3.0,4,,8.8,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
40,2017-02-10,,1016.8,1020.3,,,,,13.6,,,,,4.5,54,,,3.0,360,,,,0.0,,,,,,2.0,17.9,9.77,8.2,-2.1,4,,8.0,0.0,4,燕巢倉庫光電,120.3860691,22.7748283
41,2017-02-11,,1020.5,1024.0,,,,,12.7,,,,,6.4,66,,,1.6,360,,,,0.1,,,,,,0.0,0.0,1.3,7.2,-0.9,1,,10.0,0.0,1,燕巢倉庫光電,120.3860691,22.7748283
42,2017-02-12,,1021.3,1024.8,,,,,15.4,,,,,8.3,63,,,1.5,360,,,,0.0,,,,,,1.8,16.0,9.82,15.3,1.9,4,,8.5,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
43,2017-02-13,,1022.2,1025.7,,,,,17.0,,,,,10.7,68,,,1.5,330,,,,0.0,,,,,,10.2,90.6,16.5,17.5,2.6,6,,1.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
44,2017-02-14,,1023.8,1027.3,,,,,17.1,,,,,11.4,71,,,1.1,320,,,,0.0,,,,,,10.2,90.4,16.78,9.2,2.8,6,,1.0,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
45,2017-02-15,,1022.1,1025.5,,,,,17.1,,,,,11.9,73,,,1.2,340,,,,0.0,,,,,,9.8,86.7,16.46,7.0,2.8,6,,2.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
46,2017-02-16,,1018.0,1021.4,,,,,18.5,,,,,12.1,69,,,1.4,300,,,,0.0,,,,,,8.4,74.2,16.23,13.0,3.5,6,,4.0,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
47,2017-02-17,,1017.2,1020.6,,,,,20.1,,,,,12.8,65,,,1.6,360,,,,0.0,,,,,,9.6,84.7,16.49,25.8,3.8,7,,3.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
48,2017-02-18,,1017.4,1020.7,,,,,19.5,,,,,14.8,75,,,2.4,360,,,,0.0,,,,,,8.7,76.6,16.18,3.9,2.7,6,,4.0,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
49,2017-02-19,,1013.9,1017.3,,,,,19.5,,,,,15.2,77,,,1.2,320,,,,0.0,,,,,,6.9,60.6,15.43,4.0,-2.7,6,,4.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
50,2017-02-20,,1010.8,1014.2,,,,,23.7,,,,,17.8,71,,,1.8,10,,,,0.1,,,,,,6.5,57.0,14.68,12.7,4.1,7,,4.3,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
51,2017-02-21,,1013.4,1016.8,,,,,21.6,,,,,16.8,75,,,2.3,330,,,,0.0,,,,,,6.2,54.3,14.59,7.7,2.9,6,,7.5,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
52,2017-02-22,,1011.7,1015.0,,,,,21.5,,,,,18.3,83,,,1.8,360,,,,1.0,,,,,,1.4,12.2,7.39,4.7,-0.9,3,,8.7,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
53,2017-02-23,,1012.5,1015.9,,,,,20.6,,,,,16.8,79,,,2.5,350,,,,0.0,,,,,,2.7,23.5,11.27,5.8,3.9,5,,9.2,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
54,2017-02-24,,1016.6,1020.1,,,,,14.7,,,,,11.0,79,,,2.9,10,,,,0.0,,,,,,0.0,0.0,2.31,13.7,1.1,2,,10.0,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
55,2017-02-25,,1014.9,1018.3,,,,,15.5,,,,,12.5,82,,,2.9,360,,,,0.0,,,,,,0.0,0.0,7.42,7.3,-1.7,4,,9.3,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
56,2017-02-26,,1015.7,1019.1,,,,,15.7,,,,,11.9,79,,,3.7,10,,,,0.2,,,,,,6.3,54.6,14.1,16.3,3.3,7,,5.7,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
57,2017-02-27,,1016.8,1020.3,,,,,17.0,,,,,11.9,72,,,1.5,350,,,,0.0,,,,,,4.0,34.6,11.49,9.3,2.0,3,,5.8,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
58,2017-02-28,,1015.6,1019.0,,,,,18.2,,,,,13.5,75,,,1.5,350,,,,0.0,,,,,,8.8,76.0,16.11,6.3,3.5,6,,3.0,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
59,2017-03-01,,1014.1,1017.5,,,,,19.0,,,,,13.9,74,,,2.3,360,,,,0.0,,,,,,9.6,82.8,17.69,13.8,4.0,6,,2.0,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
60,2017-03-02,,1013.8,1017.2,,,,,18.2,,,,,10.9,63,,,2.8,360,,,,0.0,,,,,,7.7,66.3,16.1,8.8,3.3,6,,2.7,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
61,2017-03-03,,1012.8,1016.3,,,,,17.8,,,,,11.8,69,,,1.5,340,,,,0.0,,,,,,4.8,41.2,12.75,8.8,3.3,4,,6.2,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
62,2017-03-04,,1010.9,1014.3,,,,,20.6,,,,,15.5,74,,,1.1,320,,,,0.0,,,,,,9.5,81.4,16.54,9.5,2.5,6,,0.5,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
63,2017-03-05,,1008.7,1012.1,,,,,23.1,,,,,17.4,73,,,1.6,230,,,,0.0,,,,,,9.0,77.0,16.61,14.7,-3.6,6,,4.0,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
64,2017-03-06,,1009.3,1012.7,,,,,20.1,,,,,16.3,79,,,2.8,350,,,,0.6,,,,,,6.0,51.2,14.65,16.3,4.0,6,,6.2,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
65,2017-03-07,,1012.2,1015.6,,,,,16.3,,,,,12.4,78,,,2.1,10,,,,0.2,,,,,,0.0,0.0,4.08,6.8,-0.6,2,,9.5,0.0,2,燕巢倉庫光電,120.3860691,22.7748283
66,2017-03-08,,1013.4,1016.8,,,,,15.2,,,,,13.9,92,,,1.6,10,,,,10.5,,,,,,0.0,0.0,0.55,2.8,-0.3,1,,10.0,0.0,2,燕巢倉庫光電,120.3860691,22.7748283
67,2017-03-09,,1012.0,1015.4,,,,,18.8,,,,,15.9,84,,,1.0,340,,,,0.0,,,,,,3.4,28.9,9.69,5.2,2.3,5,,7.7,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
68,2017-03-10,,1009.1,1012.5,,,,,21.5,,,,,18.4,84,,,1.9,360,,,,0.0,,,,,,4.0,33.9,13.03,7.8,2.7,7,,8.8,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
69,2017-03-11,,1010.7,1014.1,,,,,21.3,,,,,18.2,83,,,2.1,360,,,,0.0,,,,,,1.4,11.8,10.66,6.7,2.3,5,,8.7,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
70,2017-03-12,,1010.1,1013.4,,,,,22.8,,,,,19.5,82,,,1.7,240,,,,0.0,,,,,,5.2,43.9,13.12,4.2,3.2,6,,7.8,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
71,2017-03-13,,1008.3,1011.6,,,,,25.0,,,,,20.1,76,,,1.6,350,,,,0.0,,,,,,10.1,85.1,18.72,12.0,-5.1,7,,3.3,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
72,2017-03-14,,1012.1,1015.5,,,,,18.3,,,,,13.6,75,,,3.4,360,,,,0.1,,,,,,3.2,26.9,12.37,12.7,4.4,6,,8.7,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
73,2017-03-15,,1013.7,1017.0,,,,,19.0,,,,,13.0,69,,,1.8,360,,,,0.0,,,,,,4.1,34.4,13.95,10.2,-2.9,7,,8.2,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
74,2017-03-16,,1012.9,1016.3,,,,,19.5,,,,,15.5,78,,,2.1,360,,,,0.1,,,,,,1.5,12.6,9.98,7.3,2.5,4,,9.2,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
75,2017-03-17,,1013.9,1017.3,,,,,20.8,,,,,16.9,79,,,2.0,360,,,,0.0,,,,,,2.1,17.6,12.71,7.3,3.0,5,,8.3,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
76,2017-03-18,,1014.3,1017.6,,,,,22.5,,,,,18.9,81,,,1.4,320,,,,0.0,,,,,,2.8,23.4,12.98,5.3,2.2,5,,7.7,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
77,2017-03-19,,1014.1,1017.4,,,,,22.9,,,,,19.3,81,,,1.8,10,,,,0.0,,,,,,2.3,19.1,11.49,5.8,3.0,5,,9.2,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
78,2017-03-20,,1011.3,1014.6,,,,,23.9,,,,,20.1,80,,,1.3,310,,,,0.0,,,,,,3.7,30.7,13.92,4.6,3.2,7,,7.2,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
79,2017-03-21,,1011.1,1014.5,,,,,23.9,,,,,19.2,76,,,2.1,360,,,,0.0,,,,,,8.7,72.1,18.42,7.0,4.8,7,,5.2,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
80,2017-03-22,,1010.4,1013.8,,,,,22.1,,,,,17.4,76,,,2.1,360,,,,0.1,,,,,,6.5,53.8,17.19,7.2,-4.1,7,,6.3,0.0,10,燕巢倉庫光電,120.3860691,22.7748283
81,2017-03-23,,1010.5,1013.9,,,,,22.6,,,,,17.5,74,,,3.1,360,,,,0.0,,,,,,6.8,56.2,16.8,19.8,4.3,7,,3.0,0.0,10,燕巢倉庫光電,120.3860691,22.7748283
82,2017-03-24,,1012.0,1015.4,,,,,22.8,,,,,17.7,74,,,1.6,360,,,,0.0,,,,,,9.8,80.8,19.89,10.3,4.2,7,,3.5,0.0,10,燕巢倉庫光電,120.3860691,22.7748283
83,2017-03-25,,1012.9,1016.3,,,,,21.3,,,,,16.8,76,,,3.4,360,,,,0.0,,,,,,6.4,52.7,16.72,13.2,-4.3,7,,6.3,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
84,2017-03-26,,1016.8,1020.3,,,,,15.3,,,,,12.9,86,,,2.3,10,,,,7.0,,,,,,0.0,0.0,0.52,6.8,-0.2,1,,10.0,0.0,2,燕巢倉庫光電,120.3860691,22.7748283
85,2017-03-27,,1018.0,1021.4,,,,,20.3,,,,,14.6,72,,,1.3,330,,,,0.0,,,,,,10.7,87.7,21.3,10.6,3.4,7,,3.5,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
86,2017-03-28,,1016.3,1019.7,,,,,21.2,,,,,14.7,69,,,1.3,310,,,,0.0,,,,,,8.6,70.4,19.17,16.7,4.4,6,,3.8,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
87,2017-03-29,,1015.8,1019.1,,,,,22.5,,,,,15.4,67,,,1.9,10,,,,0.0,,,,,,7.0,57.2,17.93,21.2,4.4,7,,4.7,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
88,2017-03-30,,1014.1,1017.4,,,,,22.9,,,,,17.8,74,,,1.0,340,,,,0.0,,,,,,4.0,32.6,14.05,9.2,2.6,5,,6.8,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
89,2017-03-31,,1010.4,1013.7,,,,,23.1,,,,,17.5,72,,,2.7,360,,,,0.0,,,,,,6.7,54.5,18.06,11.3,-5.1,7,,5.3,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
90,2017-04-01,,1014.6,1018.0,,,,,17.4,,,,,11.4,69,,,3.8,10,,,,5.0,,,,,,4.5,36.5,15.03,11.8,3.2,6,,7.8,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
91,2017-04-02,,1017.0,1020.4,,,,,17.9,,,,,9.2,61,,,1.7,340,,,,0.0,,,,,,11.3,91.6,22.42,12.5,4.5,7,,0.2,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
92,2017-04-03,,1017.1,1020.4,,,,,20.9,,,,,11.2,56,,,1.5,320,,,,0.0,,,,,,10.9,88.2,21.8,17.0,4.6,7,,1.5,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
93,2017-04-04,,1015.4,1018.7,,,,,21.3,,,,,14.2,66,,,1.6,350,,,,0.0,,,,,,7.7,62.2,18.95,14.7,4.7,7,,4.8,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
94,2017-04-05,,1012.1,1015.5,,,,,22.9,,,,,15.7,66,,,1.4,330,,,,0.0,,,,,,10.0,80.6,21.11,13.7,4.6,7,,1.7,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
95,2017-04-06,,1010.2,1013.5,,,,,23.8,,,,,17.3,69,,,0.9,50,,,,0.0,,,,,,4.2,33.8,16.29,9.2,-3.7,6,,8.2,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
96,2017-04-07,,1009.5,1012.8,,,,,25.0,,,,,20.4,77,,,1.8,240,,,,0.1,,,,,,1.8,14.5,10.47,11.3,2.2,5,,8.0,0.0,6,燕巢倉庫光電,120.3860691,22.7748283
97,2017-04-08,,1009.2,1012.5,,,,,26.8,,,,,21.4,74,,,2.0,240,,,,0.0,,,,,,10.1,80.9,21.55,16.5,5.7,8,,4.3,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
98,2017-04-09,,1006.4,1009.7,,,,,26.9,,,,,22.1,77,,,3.0,230,,,,0.0,,,,,,7.1,56.8,17.85,13.7,5.1,7,,6.2,0.0,10,燕巢倉庫光電,120.3860691,22.7748283
99,2017-04-10,,1004.9,1008.1,,,,,28.7,,,,,20.5,63,,,3.8,230,,,,0.0,,,,,,10.6,84.6,21.63,33.3,8.0,7,,3.5,0.0,10,燕巢倉庫光電,120.3860691,22.7748283
100,2017-04-11,,1005.4,1008.7,,,,,27.9,,,,,22.2,72,,,3.0,210,,,,9.5,,,,,,2.0,15.9,8.97,32.5,-2.7,4,,7.3,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
101,2017-04-12,,1009.3,1012.7,,,,,20.4,,,,,18.3,88,,,2.1,10,,,,30.5,,,,,,0.0,0.0,3.94,5.8,-1.7,2,,10.0,0.0,2,燕巢倉庫光電,120.3860691,22.7748283
102,2017-04-13,,1012.7,1016.1,,,,,19.1,,,,,16.9,88,,,1.1,20,,,,9.0,,,,,,0.0,0.0,4.8,3.8,0.7,2,,9.7,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
103,2017-04-14,,1011.0,1014.3,,,,,23.7,,,,,19.9,80,,,1.1,300,,,,0.0,,,,,,4.0,31.7,16.56,6.3,3.3,6,,7.0,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
104,2017-04-15,,1010.1,1013.5,,,,,25.7,,,,,21.6,79,,,1.0,300,,,,0.0,,,,,,6.1,48.3,18.32,6.5,4.2,7,,8.7,0.0,8,燕巢倉庫光電,120.3860691,22.7748283
105,2017-04-16,,1009.8,1013.1,,,,,26.8,,,,,22.8,80,,,1.2,310,,,,0.0,,,,,,6.4,50.6,18.55,9.7,4.6,8,,6.2,0.0,11,燕巢倉庫光電,120.3860691,22.7748283
106,2017-04-17,,1006.6,1009.9,,,,,27.7,,,,,22.9,76,,,2.1,250,,,,0.0,,,,,,10.7,84.4,21.2,19.8,5.6,9,,4.7,0.0,11,燕巢倉庫光電,120.3860691,22.7748283
107,2017-04-18,,1005.4,1008.7,,,,,27.6,,,,,23.6,80,,,2.6,240,,,,0.0,,,,,,5.9,46.5,18.29,13.7,5.4,8,,6.3,0.0,11,燕巢倉庫光電,120.3860691,22.7748283
108,2017-04-19,,1006.5,1009.8,,,,,28.0,,,,,23.6,78,,,2.6,240,,,,24.5,,,,,,10.8,84.9,21.88,8.0,-6.1,8,,3.7,0.0,11,燕巢倉庫光電,120.3860691,22.7748283
109,2017-04-20,,1007.0,1010.3,,,,,26.9,,,,,23.1,80,,,1.8,240,,,,0.1,,,,,,3.3,25.9,12.6,20.8,-3.0,5,,7.2,0.0,12,燕巢倉庫光電,120.3860691,22.7748283
110,2017-04-21,,1005.9,1009.2,,,,,27.3,,,,,22.4,75,,,2.6,240,,,,2.0,,,,,,4.8,37.6,14.92,23.3,-4.5,7,,8.8,0.0,11,燕巢倉庫光電,120.3860691,22.7748283
111,2017-04-22,,1007.6,1011.0,,,,,20.8,,,,,17.5,82,,,2.3,360,,,,10.0,,,,,,0.1,0.8,8.92,12.8,-2.0,3,,10.0,0.0,2,燕巢倉庫光電,120.3860691,22.7748283
112,2017-04-23,,1009.9,1013.2,,,,,21.6,,,,,18.4,82,,,1.7,240,,,,0.0,,,,,,0.5,3.9,7.81,7.6,1.7,6,,9.5,0.0,3,燕巢倉庫光電,120.3860691,22.7748283
113,2017-04-24,,1010.5,1013.8,,,,,23.8,,,,,19.2,76,,,1.0,350,,,,0.0,,,,,,1.7,13.3,11.49,14.7,-1.9,6,,9.2,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
114,2017-04-25,,1009.2,1012.5,,,,,25.4,,,,,21.6,80,,,1.1,350,,,,0.2,,,,,,2.0,15.6,14.54,4.5,-3.1,7,,9.0,0.0,7,燕巢倉庫光電,120.3860691,22.7748283
115,2017-04-26,,1007.1,1010.3,,,,,26.8,,,,,22.6,79,,,1.4,270,,,,0.1,,,,,,6.4,49.7,17.4,10.7,-4.5,7,,5.8,0.0,11,燕巢倉庫光電,120.3860691,22.7748283
116,2017-04-27,,1007.8,1011.2,,,,,20.0,,,,,17.6,86,,,2.2,360,,,,15.0,,,,,,0.0,0.0,1.44,5.8,-0.4,1,,9.7,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
117,2017-04-28,,1009.5,1012.9,,,,,20.3,,,,,14.2,69,,,1.7,350,,,,0.0,,,,,,5.4,41.8,16.56,18.8,3.1,9,,6.2,0.0,9,燕巢倉庫光電,120.3860691,22.7748283
