,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
797,2019-03-09,25.95,0.5,6.8,5.4,468.0,北部儲運中心光電,907.68
798,2019-03-10,27.75,0.0,5.94,4.92,428.0,北部儲運中心光電,907.68
799,2019-03-11,29.85,9.25,23.36,9.85,1549.0,北部儲運中心光電,907.68
800,2019-03-12,28.0,6.25,20.42,8.56,4761.0,北部儲運中心光電,907.68
801,2019-03-13,21.1,0.0,4.87,3.64,3675.0,北部儲運中心光電,907.68
802,2019-03-14,22.7,4.3,10.82,3.76,1710.0,北部儲運中心光電,907.68
803,2019-03-15,19.15,0.0,1.85,1.48,2658.0,北部儲運中心光電,907.68
804,2019-03-16,19.75,0.65,5.32,4.29,547.0,北部儲運中心光電,907.68
805,2019-03-17,15.65,0.0,5.06,3.07,2255.0,北部儲運中心光電,907.68
806,2019-03-18,16.6,0.05,5.78,3.16,1436.0,北部儲運中心光電,907.68
807,2019-03-19,20.95,2.7,11.34,6.85,4176.0,北部儲運中心光電,907.68
808,2019-03-20,24.15,5.75,20.44,9.52,3289.0,北部儲運中心光電,907.68
809,2019-03-21,24.7,0.05,3.46,4.1,3983.0,北部儲運中心光電,907.68
810,2019-03-22,29.95,4.75,19.27,12.43,1037.0,北部儲運中心光電,907.68
811,2019-03-23,30.4,6.4,21.08,9.32,397.0,北部儲運中心光電,907.68
812,2019-03-24,29.55,9.45,22.08,10.54,441.0,北部儲運中心光電,907.68
813,2019-03-25,25.1,10.65,20.64,9.11,374.0,北部儲運中心光電,907.68
814,2019-03-26,20.85,9.95,16.73,6.9,4382.0,北部儲運中心光電,907.68
815,2019-03-27,19.25,6.8,12.28,5.38,4008.0,北部儲運中心光電,907.68
816,2019-03-28,18.15,1.05,7.52,4.46,4205.0,北部儲運中心光電,907.68
817,2019-03-29,17.55,1.15,8.14,5.38,2111.0,北部儲運中心光電,907.68
818,2019-03-30,17.85,5.75,16.6,8.16,3316.0,北部儲運中心光電,907.68
819,2019-03-31,19.25,0.0,2.01,0.86,3425.0,北部儲運中心光電,907.68
820,2019-04-01,25.55,1.1,13.32,8.79,1915.0,北部儲運中心光電,907.68
821,2019-04-02,28.4,0.25,10.24,6.58,2178.0,北部儲運中心光電,907.68
822,2019-04-03,30.15,12.4,26.3,11.92,560.0,北部儲運中心光電,907.68
823,2019-04-04,27.45,1.25,8.24,6.7,2797.0,北部儲運中心光電,907.68
824,2019-04-05,28.85,6.35,17.5,9.94,4005.0,北部儲運中心光電,907.68
825,2019-04-06,26.1,6.45,17.55,8.0,3938.0,北部儲運中心光電,907.68
826,2019-04-07,21.9,9.8,16.02,5.82,3857.0,北部儲運中心光電,907.68
827,2019-04-08,19.95,0.0,3.16,1.88,4301.0,北部儲運中心光電,907.68
828,2019-04-09,10.85,0.0,0.9,-49.6,3828.0,北部儲運中心光電,907.68
829,2019-04-10,17.1,0.0,4.2,3.92,3510.0,北部儲運中心光電,907.68
830,2019-04-11,18.15,6.55,16.92,6.8,1976.0,北部儲運中心光電,907.68
831,2019-04-12,21.9,5.35,20.2,9.68,2201.0,北部儲運中心光電,907.68
832,2019-04-13,27.35,8.45,24.36,11.58,1329.0,北部儲運中心光電,907.68
833,2019-04-14,29.2,11.25,28.27,12.84,3538.0,北部儲運中心光電,907.68
834,2019-04-15,29.45,7.45,22.61,12.14,2302.0,北部儲運中心光電,907.68
835,2019-04-16,28.4,9.35,24.06,11.86,447.0,北部儲運中心光電,907.68
836,2019-04-17,30.55,7.25,18.45,9.84,5256.0,北部儲運中心光電,907.68
837,2019-04-18,26.7,1.25,7.71,5.11,4304.0,北部儲運中心光電,907.68
838,2019-04-19,18.35,10.05,18.11,6.62,2027.0,北部儲運中心光電,907.68
839,2019-04-20,20.05,0.85,8.08,4.06,2117.0,北部儲運中心光電,907.68
840,2019-04-21,13.3,0.0,3.86,1.87,1767.0,北部儲運中心光電,907.68
841,2019-04-22,17.35,3.9,11.74,5.74,3583.0,北部儲運中心光電,907.68
842,2019-04-23,18.35,9.4,22.24,9.0,4468.0,北部儲運中心光電,907.68
843,2019-04-24,23.65,4.75,19.37,10.44,4584.0,北部儲運中心光電,907.68
844,2019-04-25,24.0,3.95,13.51,9.19,4665.0,北部儲運中心光電,907.68
845,2019-04-26,26.35,1.6,12.13,6.72,4267.0,北部儲運中心光電,907.68
846,2019-04-27,29.7,10.4,25.84,11.55,3245.0,北部儲運中心光電,907.68
847,2019-04-28,29.55,7.25,20.82,12.13,2286.0,北部儲運中心光電,907.68
848,2019-04-29,25.95,0.0,4.24,2.46,4188.0,北部儲運中心光電,907.68
849,2019-04-30,21.9,5.15,16.44,9.4,3996.0,北部儲運中心光電,907.68
850,2019-05-01,24.35,4.5,12.64,6.12,449.0,北部儲運中心光電,907.68
851,2019-05-02,16.65,1.4,6.38,3.5,808.0,北部儲運中心光電,907.68
852,2019-05-03,29.35,0.9,10.22,6.1,5384.0,北部儲運中心光電,907.68
853,2019-05-04,25.8,4.0,12.96,6.62,2196.0,北部儲運中心光電,907.68
854,2019-05-05,32.3,12.8,30.78,12.88,3671.0,北部儲運中心光電,907.68
855,2019-05-06,33.95,14.95,33.32,14.4,951.0,北部儲運中心光電,907.68
856,2019-05-07,35.15,1.95,22.78,13.56,1342.0,北部儲運中心光電,907.68
857,2019-05-08,39.65,0.2,14.26,9.06,720.0,北部儲運中心光電,907.68
858,2019-05-09,19.3,0.0,3.64,2.05,934.0,北部儲運中心光電,907.68
859,2019-05-10,14.7,8.55,17.18,5.8,3333.0,北部儲運中心光電,907.68
860,2019-05-11,19.65,0.05,7.26,3.68,3439.0,北部儲運中心光電,907.68
861,2019-05-12,18.0,0.0,2.69,1.65,4917.0,北部儲運中心光電,907.68
862,2019-05-13,27.15,0.35,11.08,5.36,3154.0,北部儲運中心光電,907.68
863,2019-05-14,28.35,4.7,18.4,12.89,3980.0,北部儲運中心光電,907.68
864,2019-05-15,30.05,12.5,27.36,11.97,3312.0,北部儲運中心光電,907.68
865,2019-05-16,30.55,9.55,24.6,12.26,2204.0,北部儲運中心光電,907.68
866,2019-05-17,29.8,11.0,22.98,11.06,1052.0,北部儲運中心光電,907.68
867,2019-05-18,26.5,0.95,7.94,4.84,1600.0,北部儲運中心光電,907.68
868,2019-05-19,22.05,0.15,7.7,4.86,4346.0,北部儲運中心光電,907.68
869,2019-05-20,17.25,0.0,3.35,1.71,210.0,北部儲運中心光電,907.68
870,2019-05-21,10.85,8.8,15.22,4.38,3586.0,北部儲運中心光電,907.68
871,2019-05-22,13.5,6.9,14.23,6.28,1263.0,北部儲運中心光電,907.68
872,2019-05-23,17.4,10.75,20.63,7.38,2966.0,北部儲運中心光電,907.68
873,2019-05-24,25.25,3.9,13.2,7.26,4487.0,北部儲運中心光電,907.68
874,2019-05-25,25.5,11.75,25.78,10.25,3758.0,北部儲運中心光電,907.68
875,2019-05-26,28.3,8.3,23.66,10.74,3999.0,北部儲運中心光電,907.68
876,2019-05-27,28.55,4.5,18.5,9.33,3163.0,北部儲運中心光電,907.68
877,2019-05-28,29.45,5.05,18.66,10.03,350.0,北部儲運中心光電,907.68
878,2019-05-29,27.85,2.9,13.0,7.68,1722.0,北部儲運中心光電,907.68
879,2019-05-30,19.9,0.05,5.43,3.44,4807.0,北部儲運中心光電,907.68
880,2019-05-31,22.95,0.9,7.9,3.88,4131.0,北部儲運中心光電,907.68
881,2019-06-01,15.6,0.1,3.38,2.37,3887.0,北部儲運中心光電,907.68
882,2019-06-02,18.5,0.1,3.92,3.2,3881.0,北部儲運中心光電,907.68
883,2019-06-03,18.5,0.05,6.54,4.74,2115.0,北部儲運中心光電,907.68
884,2019-06-04,19.1,10.55,22.36,9.56,2902.0,北部儲運中心光電,907.68
885,2019-06-05,19.65,0.75,11.8,5.58,4473.0,北部儲運中心光電,907.68
886,2019-06-06,25.95,11.15,25.94,10.7,4344.0,北部儲運中心光電,907.68
887,2019-06-07,23.75,0.0,5.52,3.46,4322.0,北部儲運中心光電,907.68
888,2019-06-08,30.35,11.7,29.04,13.08,3827.0,北部儲運中心光電,907.68
889,2019-06-09,28.85,3.25,13.54,8.74,3225.0,北部儲運中心光電,907.68
890,2019-06-10,29.75,11.4,23.94,12.58,1110.0,北部儲運中心光電,907.68
891,2019-06-11,26.0,10.2,18.83,7.86,892.0,北部儲運中心光電,907.68
892,2019-06-12,21.65,9.75,15.68,6.58,1449.0,北部儲運中心光電,907.68
893,2019-06-13,18.75,9.35,14.11,5.18,720.0,北部儲運中心光電,907.68
894,2019-06-14,14.55,0.0,2.72,2.26,2797.0,北部儲運中心光電,907.68
895,2019-06-15,19.85,6.75,15.11,7.01,5640.0,北部儲運中心光電,907.68
896,2019-06-16,18.85,0.0,3.5,2.78,4726.0,北部儲運中心光電,907.68
899,2019-06-19,29.15,9.4,25.36,12.2,3567.0,北部儲運中心光電,907.68
900,2019-06-20,30.5,12.85,27.34,12.72,5545.0,北部儲運中心光電,907.68
901,2019-06-21,28.35,7.85,20.08,12.43,5137.0,北部儲運中心光電,907.68
902,2019-06-22,28.2,2.75,12.92,7.12,1704.0,北部儲運中心光電,907.68
903,2019-06-23,25.55,1.05,7.93,4.55,664.0,北部儲運中心光電,907.68
904,2019-06-24,22.9,8.2,15.32,5.68,1053.0,北部儲運中心光電,907.68
905,2019-06-25,19.35,0.3,5.08,2.74,3078.0,北部儲運中心光電,907.68
906,2019-06-26,9.8,5.6,11.46,-47.51,2801.0,北部儲運中心光電,907.68
907,2019-06-27,18.3,3.05,12.9,6.44,5162.0,北部儲運中心光電,907.68
908,2019-06-28,19.1,6.95,18.58,8.5,5083.0,北部儲運中心光電,907.68
909,2019-06-29,22.75,6.45,19.6,9.75,5346.0,北部儲運中心光電,907.68
910,2019-06-30,28.1,10.55,26.8,12.44,5325.0,北部儲運中心光電,907.68
911,2019-07-01,28.3,10.05,26.38,12.94,3450.0,北部儲運中心光電,907.68
912,2019-07-02,29.1,5.6,22.08,12.4,4047.0,北部儲運中心光電,907.68
913,2019-07-03,28.9,9.55,24.72,13.16,2914.0,北部儲運中心光電,907.68
914,2019-07-04,27.55,0.25,8.8,6.67,2258.0,北部儲運中心光電,907.68
915,2019-07-05,29.1,4.8,12.1,7.87,4010.0,北部儲運中心光電,907.68
916,2019-07-06,19.55,2.45,9.72,4.77,4222.0,北部儲運中心光電,907.68
917,2019-07-07,18.85,0.05,4.56,2.26,4492.0,北部儲運中心光電,907.68
918,2019-07-08,13.0,0.6,4.46,2.14,3719.0,北部儲運中心光電,907.68
919,2019-07-09,17.15,0.0,3.64,1.8,3977.0,北部儲運中心光電,907.68
920,2019-07-10,18.9,10.55,22.52,9.14,4089.0,北部儲運中心光電,907.68
921,2019-07-11,23.65,8.75,23.84,11.49,4163.0,北部儲運中心光電,907.68
922,2019-07-12,24.7,2.1,15.27,9.32,5563.0,北部儲運中心光電,907.68
923,2019-07-13,24.95,0.15,7.44,4.78,5236.0,北部儲運中心光電,907.68
924,2019-07-14,29.75,8.85,24.96,10.64,4885.0,北部儲運中心光電,907.68
925,2019-07-15,29.85,9.95,25.68,12.56,4881.0,北部儲運中心光電,907.68
926,2019-07-16,26.7,1.0,9.84,7.34,5396.0,北部儲運中心光電,907.68
927,2019-07-17,22.95,5.65,15.82,7.82,5256.0,北部儲運中心光電,907.68
928,2019-07-18,23.95,3.5,11.36,5.84,4088.0,北部儲運中心光電,907.68
929,2019-07-19,16.4,0.0,3.05,2.15,4335.0,北部儲運中心光電,907.68
930,2019-07-20,28.8,3.8,13.98,8.14,4985.0,北部儲運中心光電,907.68
931,2019-07-21,27.75,8.4,21.94,12.26,4371.0,北部儲運中心光電,907.68
932,2019-07-22,28.6,12.85,30.36,12.38,3532.0,北部儲運中心光電,907.68
933,2019-07-23,33.55,8.5,27.06,13.94,5003.0,北部儲運中心光電,907.68
934,2019-07-24,35.0,0.25,14.65,9.74,5256.0,北部儲運中心光電,907.68
935,2019-07-25,39.9,0.35,15.82,10.86,4989.0,北部儲運中心光電,907.68
936,2019-07-26,15.0,0.0,0.68,1.09,5317.0,北部儲運中心光電,907.68
939,2019-07-29,18.85,0.25,5.78,3.63,1192.0,北部儲運中心光電,907.68
940,2019-07-30,25.5,0.0,4.77,1.7,4937.0,北部儲運中心光電,907.68
941,2019-07-31,29.55,6.7,21.78,13.08,4993.0,北部儲運中心光電,907.68
942,2019-08-01,30.2,12.3,26.84,11.77,4547.0,北部儲運中心光電,907.68
943,2019-08-02,30.0,8.35,23.02,11.99,4863.0,北部儲運中心光電,907.68
944,2019-08-03,27.45,0.45,6.88,3.82,5264.0,北部儲運中心光電,907.68
945,2019-08-04,24.45,0.05,2.41,2.08,4762.0,北部儲運中心光電,907.68
946,2019-08-05,22.3,0.0,2.42,1.52,5257.0,北部儲運中心光電,907.68
947,2019-08-06,18.35,2.05,8.47,3.8,5470.0,北部儲運中心光電,907.68
948,2019-08-07,12.6,9.65,15.7,5.32,4529.0,北部儲運中心光電,907.68
949,2019-08-08,16.3,8.65,16.63,6.56,2634.0,北部儲運中心光電,907.68
950,2019-08-09,18.25,9.25,19.54,7.0,1675.0,北部儲運中心光電,907.68
951,2019-08-10,26.05,4.2,16.29,7.36,3563.0,北部儲運中心光電,907.68
952,2019-08-11,26.85,11.2,25.51,9.96,4565.0,北部儲運中心光電,907.68
953,2019-08-12,28.7,4.8,20.48,10.72,2733.0,北部儲運中心光電,907.68
954,2019-08-13,29.05,11.2,25.94,11.14,4416.0,北部儲運中心光電,907.68
955,2019-08-14,30.05,5.6,16.41,7.52,5303.0,北部儲運中心光電,907.68
956,2019-08-15,28.95,6.9,18.13,8.38,4192.0,北部儲運中心光電,907.68
957,2019-08-16,22.65,4.85,15.23,8.17,4781.0,北部儲運中心光電,907.68
958,2019-08-17,22.05,4.65,12.37,6.38,5116.0,北部儲運中心光電,907.68
959,2019-08-18,17.25,0.3,5.7,4.63,4545.0,北部儲運中心光電,907.68
960,2019-08-19,17.85,0.0,3.51,2.42,1695.0,北部儲運中心光電,907.68
961,2019-08-20,18.15,0.0,4.57,3.56,4009.0,北部儲運中心光電,907.68
962,2019-08-21,20.5,6.5,17.26,7.76,1813.0,北部儲運中心光電,907.68
963,2019-08-22,20.9,1.3,6.86,4.3,5145.0,北部儲運中心光電,907.68
964,2019-08-23,25.65,6.2,20.41,10.3,5403.0,北部儲運中心光電,907.68
965,2019-08-24,24.45,0.0,4.65,3.27,3639.0,北部儲運中心光電,907.68
966,2019-08-25,30.75,11.2,27.46,12.93,3574.0,北部儲運中心光電,907.68
967,2019-08-26,29.6,6.9,23.0,12.08,3974.0,北部儲運中心光電,907.68
968,2019-08-27,29.05,11.1,23.22,12.2,3277.0,北部儲運中心光電,907.68
969,2019-08-28,25.7,9.15,18.78,8.19,5020.0,北部儲運中心光電,907.68
970,2019-08-29,22.05,9.6,14.81,5.79,4797.0,北部儲運中心光電,907.68
971,2019-08-30,18.95,8.05,12.71,5.01,2932.0,北部儲運中心光電,907.68
972,2019-08-31,16.05,0.35,5.72,3.44,4598.0,北部儲運中心光電,907.68
973,2019-09-01,20.6,5.75,13.23,7.16,3636.0,北部儲運中心光電,907.68
974,2019-09-02,19.1,0.0,2.6,2.9,5067.0,北部儲運中心光電,907.68
975,2019-09-03,16.05,11.5,24.94,9.52,5169.0,北部儲運中心光電,907.68
976,2019-09-04,25.9,11.05,24.56,10.84,2668.0,北部儲運中心光電,907.68
977,2019-09-05,29.25,6.2,21.48,10.96,1698.0,北部儲運中心光電,907.68
978,2019-09-06,30.9,12.05,26.42,12.35,4477.0,北部儲運中心光電,907.68
979,2019-09-07,29.3,7.5,19.65,9.94,4881.0,北部儲運中心光電,907.68
980,2019-09-08,28.15,5.4,18.2,9.75,4631.0,北部儲運中心光電,907.68
981,2019-09-09,25.25,2.95,11.32,6.6,4713.0,北部儲運中心光電,907.68
982,2019-09-10,22.0,0.25,4.63,2.86,4821.0,北部儲運中心光電,907.68
983,2019-09-11,19.05,2.3,7.87,3.96,4596.0,北部儲運中心光電,907.68
984,2019-09-12,12.35,9.7,16.77,-47.08,5254.0,北部儲運中心光電,907.68
985,2019-09-13,18.5,2.05,10.91,5.36,5190.0,北部儲運中心光電,907.68
986,2019-09-14,18.45,7.7,19.58,9.24,4545.0,北部儲運中心光電,907.68
987,2019-09-15,22.5,5.95,18.38,10.14,2154.0,北部儲運中心光電,907.68
988,2019-09-16,28.35,8.7,23.3,10.97,2295.0,北部儲運中心光電,907.68
989,2019-09-17,28.8,10.2,25.66,13.26,2033.0,北部儲運中心光電,907.68
990,2019-09-18,29.0,5.5,21.92,12.05,2150.0,北部儲運中心光電,907.68
991,2019-09-19,29.05,8.35,21.1,11.96,2997.0,北部儲運中心光電,907.68
992,2019-09-20,29.9,10.4,22.92,11.2,1992.0,北部儲運中心光電,907.68
993,2019-09-21,27.85,1.2,8.28,5.33,1094.0,北部儲運中心光電,907.68
994,2019-09-22,18.25,0.85,7.18,4.53,3331.0,北部儲運中心光電,907.68
995,2019-09-23,17.95,2.9,8.96,5.12,4651.0,北部儲運中心光電,907.68
996,2019-09-24,13.7,0.0,2.56,1.54,2937.0,北部儲運中心光電,907.68
997,2019-09-25,17.1,0.0,4.62,2.96,4962.0,北部儲運中心光電,907.68
998,2019-09-26,21.85,9.65,22.56,9.41,4902.0,北部儲運中心光電,907.68
999,2019-09-27,24.4,8.3,23.42,10.8,2214.0,北部儲運中心光電,907.68
1000,2019-09-28,25.05,1.0,13.99,8.86,1802.0,北部儲運中心光電,907.68
1001,2019-09-29,28.0,3.35,18.85,12.66,3044.0,北部儲運中心光電,907.68
1002,2019-09-30,29.8,7.95,23.88,10.8,1671.0,北部儲運中心光電,907.68
1003,2019-10-01,29.85,11.8,27.01,12.39,4556.0,北部儲運中心光電,907.68
1004,2019-10-02,26.95,1.5,12.84,8.2,4606.0,北部儲運中心光電,907.68
1005,2019-10-03,24.35,5.2,15.05,7.16,3907.0,北部儲運中心光電,907.68
1006,2019-10-04,23.8,6.75,14.78,6.66,4161.0,北部儲運中心光電,907.68
1007,2019-10-05,16.15,0.5,6.49,4.52,4582.0,北部儲運中心光電,907.68
1008,2019-10-06,31.4,9.05,19.28,9.41,3959.0,北部儲運中心光電,907.68
1009,2019-10-07,28.55,8.95,20.17,12.28,3757.0,北部儲運中心光電,907.68
1010,2019-10-08,21.15,0.1,6.43,3.3,4685.0,北部儲運中心光電,907.68
1011,2019-10-09,34.7,6.55,25.48,13.38,4276.0,北部儲運中心光電,907.68
1012,2019-10-10,33.85,0.05,8.59,4.73,4507.0,北部儲運中心光電,907.68
1013,2019-10-11,40.45,10.6,33.94,16.2,4509.0,北部儲運中心光電,907.68
1014,2019-10-12,14.2,0.75,6.3,2.9,4242.0,北部儲運中心光電,907.68
1015,2019-10-13,17.05,9.3,18.1,6.0,4220.0,北部儲運中心光電,907.68
1016,2019-10-14,13.9,0.0,4.12,2.53,4468.0,北部儲運中心光電,907.68
1017,2019-10-15,21.55,2.85,11.62,5.62,3280.0,北部儲運中心光電,907.68
1018,2019-10-16,26.3,6.75,20.66,8.21,2441.0,北部儲運中心光電,907.68
1019,2019-10-17,25.75,0.0,0.85,1.71,4247.0,北部儲運中心光電,907.68
1020,2019-10-18,29.9,8.45,22.54,10.42,3518.0,北部儲運中心光電,907.68
1021,2019-10-19,30.3,11.55,25.49,12.05,1104.0,北部儲運中心光電,907.68
1022,2019-10-20,27.25,2.4,12.53,8.48,4254.0,北部儲運中心光電,907.68
1023,2019-10-21,26.25,0.0,4.53,4.89,3929.0,北部儲運中心光電,907.68
1024,2019-10-22,22.55,0.2,4.85,3.8,4336.0,北部儲運中心光電,907.68
1025,2019-10-23,19.75,8.1,13.7,5.35,3350.0,北部儲運中心光電,907.68
1026,2019-10-24,15.15,9.75,15.57,5.98,3563.0,北部儲運中心光電,907.68
1027,2019-10-25,16.55,9.1,17.56,7.16,4000.0,北部儲運中心光電,907.68
1028,2019-10-26,20.05,3.0,11.98,5.56,4019.0,北部儲運中心光電,907.68
1029,2019-10-27,26.45,2.55,12.0,5.35,3474.0,北部儲運中心光電,907.68
1030,2019-10-28,27.6,9.9,24.88,9.91,2431.0,北部儲運中心光電,907.68
1031,2019-10-29,26.75,2.45,15.58,8.28,535.0,北部儲運中心光電,907.68
1032,2019-10-30,29.7,10.75,25.49,10.44,2885.0,北部儲運中心光電,907.68
1033,2019-10-31,28.2,1.6,10.98,7.86,2069.0,北部儲運中心光電,907.68
1034,2019-11-01,29.2,11.7,25.09,10.96,3641.0,北部儲運中心光電,907.68
1035,2019-11-02,24.75,3.85,16.05,8.52,2941.0,北部儲運中心光電,907.68
1036,2019-11-03,21.85,8.75,15.75,7.1,1715.0,北部儲運中心光電,907.68
1037,2019-11-04,18.2,3.75,11.58,5.22,632.0,北部儲運中心光電,907.68
1038,2019-11-05,19.75,6.15,13.43,6.23,1070.0,北部儲運中心光電,907.68
1039,2019-11-06,18.25,0.0,3.08,1.92,3965.0,北部儲運中心光電,907.68
1040,2019-11-07,18.85,0.75,8.5,4.32,3842.0,北部儲運中心光電,907.68
1041,2019-11-08,22.6,5.9,19.24,10.2,3719.0,北部儲運中心光電,907.68
1042,2019-11-09,26.0,5.75,19.42,9.62,3974.0,北部儲運中心光電,907.68
1043,2019-11-10,24.3,1.3,11.62,7.8,3486.0,北部儲運中心光電,907.68
1044,2019-11-11,30.15,10.4,25.87,12.68,3923.0,北部儲運中心光電,907.68
1045,2019-11-12,30.05,11.8,27.27,11.88,3731.0,北部儲運中心光電,907.68
1046,2019-11-13,28.5,8.8,21.07,11.21,3446.0,北部儲運中心光電,907.68
1047,2019-11-14,24.95,9.8,19.83,8.68,908.0,北部儲運中心光電,907.68
1048,2019-11-15,20.9,4.05,9.46,4.24,3748.0,北部儲運中心光電,907.68
1049,2019-11-16,19.8,9.45,13.9,5.54,3548.0,北部儲運中心光電,907.68
1050,2019-11-17,17.15,3.2,9.55,4.48,3466.0,北部儲運中心光電,907.68
1051,2019-11-18,19.35,4.4,11.2,5.93,696.0,北部儲運中心光電,907.68
1052,2019-11-19,15.9,1.55,6.72,4.24,940.0,北部儲運中心光電,907.68
1053,2019-11-20,19.55,5.95,18.75,8.65,2715.0,北部儲運中心光電,907.68
1054,2019-11-21,26.55,9.85,22.12,10.09,1759.0,北部儲運中心光電,907.68
